voltage_rms_V,current_rms_A,frequency_Hz,temperature_C,irradiance_Wm2,harmonic_3rd_pct,harmonic_5th_pct,harmonic_7th_pct,THD_voltage_pct,THD_current_pct,sensor_fault_flag,disturbance_type,disturbance_label,battery_degradation_rate,battery_capacity_loss_pct,economic_cost_BDT
231.41,16.57,49.989,27.12,229.5,2.08,1.23,0.86,2.56,2.11,0,None,0,0.00404,1.1271,6.06
231.31,15.63,49.964,26.54,164.9,1.42,1.47,0.91,2.24,2.53,0,None,0,0.00491,1.1272,7.36
226.43,16.38,49.932,27.82,165.2,2.68,1.11,0.19,2.91,3.18,0,None,0,0.00863,1.1274,12.95
229.63,16.56,49.988,28.42,187,2.35,1.91,0.38,3.05,3.42,0,None,0,0.00388,1.1275,5.83
228.35,15.48,50.012,26.91,205.2,3.21,1.2,0.56,3.48,3.9,0,None,0,0.00516,1.1276,7.74
230.22,15.99,49.979,26.36,185.7,1.31,1.68,0.47,2.18,1.88,0,None,0,0.00336,1.1276,5.05
229.37,15.98,49.968,27.45,207.2,2.52,1.31,0.73,2.93,2.54,0,None,0,0.00492,1.1277,7.38
230.89,15.43,49.984,27.43,258.4,2.33,2.05,1.06,3.28,2.74,0,None,0,0.00468,1.1278,7.03
229.97,15.52,50.037,27.9,165.6,1.79,1.62,0.5,2.47,3.14,0,None,0,0.00436,1.1279,6.53
227.16,16,49.958,28.2,115.3,2.82,1.22,0.99,3.23,3.57,0,None,0,0.00717,1.1281,10.76
228.55,16.73,49.981,27.36,215,2.24,1.45,0.23,2.68,2.25,0,None,0,0.00459,1.1281,6.88
230.01,16.6,50.036,28.86,247.4,1.44,1.1,0.71,1.94,1.98,0,None,0,0.00377,1.1282,5.65
230.14,16.15,50.015,27.52,193.8,1.93,1.09,0.45,2.26,2.22,0,None,0,0.00309,1.1283,4.64
227.89,15.78,50.005,27.04,132.7,1.43,0.68,0.72,1.74,1.52,0,None,0,0.00338,1.1284,5.07
227.7,16.38,49.981,25.99,169.3,1.72,0.88,0.16,1.94,2.34,0,None,0,0.00441,1.1284,6.62
230.08,16.41,50.001,27.04,127.7,2.42,2.02,0.28,3.17,3.76,0,None,0,0.00327,1.1285,4.9
227.89,15.86,49.984,26.95,196.3,2.59,0.72,0.72,2.79,2.87,0,None,0,0.00497,1.1286,7.45
227.5,15.16,49.974,27.96,114.7,2.13,0.94,0.44,2.37,2.52,0,None,0,0.00529,1.1287,7.94
229.33,15.27,49.968,27.53,154.9,1.55,1.16,0.52,2.01,2.04,0,None,0,0.00406,1.1288,6.09
229.27,16.11,50.024,26.19,124.9,2.23,1.18,1.06,2.73,2.94,0,None,0,0.00439,1.1289,6.58
228.68,15.92,49.998,27.24,168.3,2.43,1.35,0.63,2.86,3.33,0,None,0,0.00381,1.129,5.71
228.94,15.92,50.009,27.6,146.8,0.82,1.01,0.83,1.54,1.91,0,None,0,0.0027,1.129,4.05
230.02,15.44,50.005,28.26,166.7,2.07,1.38,0.41,2.52,2.76,0,None,0,0.00276,1.1291,4.14
228.92,15.7,50.013,27.71,158.8,1.89,1.66,0.26,2.52,2.18,0,None,0,0.00389,1.1291,5.84
230.11,15.66,49.992,27.58,116.7,2.57,1.71,0.58,3.14,3.73,0,None,0,0.00359,1.1292,5.39
229.43,16.03,49.986,26.99,179.5,2.23,1.09,0.23,2.5,2.46,0,None,0,0.00359,1.1293,5.38
230.25,15.74,49.976,27.22,150.8,2.29,1.44,0.43,2.74,3.06,0,None,0,0.00413,1.1294,6.19
231.32,15.43,49.958,27.88,111.5,1.71,0.74,0.66,1.98,1.78,0,None,0,0.00496,1.1295,7.44
231.26,15.91,49.966,25.78,239,2,0.91,0.57,2.27,2,0,None,0,0.00478,1.1296,7.16
231.93,16.26,49.989,26.54,166.7,2.57,0.73,0.68,2.75,2.28,0,None,0,0.00456,1.1297,6.84
231.26,15.84,49.952,26.17,139.8,1.96,1.18,0.75,2.41,2.31,0,None,0,0.00563,1.1298,8.45
230.36,16.24,49.959,27.06,200.9,2.1,0.86,0.3,2.29,2.52,0,None,0,0.0046,1.1299,6.9
229.35,15.88,50.031,27.7,216.4,1.08,0.59,0.36,1.28,1.23,0,None,0,0.00327,1.1299,4.91
229.42,14.87,50.007,26.21,135.2,1.96,1.05,0.06,2.22,2.04,0,None,0,0.00294,1.13,4.41
228.68,15.59,49.986,24.74,153.3,0.79,0.51,0.51,1.07,1.39,0,None,0,0.00261,1.13,3.91
230.01,15.35,50.068,26.3,98.3,1.69,1.73,0.78,2.54,3.3,0,None,0,0.00596,1.1302,8.93
231.05,15.89,49.951,27.32,130.4,2.04,0.98,0.97,2.46,2.71,0,None,0,0.00562,1.1303,8.42
228.91,16.74,50.029,26.99,126.7,2.46,1.59,0.65,3,2.89,0,None,0,0.00518,1.1304,7.76
229.94,16.01,49.997,26.87,140.5,1.4,1,0.94,1.96,2.42,0,None,0,0.00217,1.1304,3.25
228.98,16.61,50.024,26.27,144.9,2.22,0.72,0.7,2.44,2.85,0,None,0,0.00428,1.1305,6.42
230.31,15.95,50.003,25.44,152.5,2.88,1.67,0.63,3.39,3.75,0,None,0,0.00376,1.1306,5.64
229.18,15.61,49.944,26.84,138.1,1.62,1.24,0.45,2.08,2.61,0,None,0,0.00543,1.1307,8.14
203.25,15.61,50.003,33.02,31.8,4.79,3.22,0,5.77,5.9,0,Combined_Weather_Electrical,1,0.02336,1.1312,35.04
203.33,16.19,50.01,32.04,35.7,4.91,2.22,0.91,5.46,5.07,0,Combined_Weather_Electrical,1,0.02336,1.1316,35.04
204.9,16.2,49.934,34.63,41.4,5.75,3.87,0.59,6.96,8.93,0,Combined_Weather_Electrical,1,0.02661,1.1322,39.92
204.1,15.46,50.058,32.03,45.1,3.77,4.56,0.95,5.99,7.37,0,Combined_Weather_Electrical,1,0.0258,1.1327,38.7
203.66,15.92,50.009,32.07,66.1,5.67,2.94,0.36,6.4,8.04,0,Combined_Weather_Electrical,1,0.02404,1.1331,36.06
204.58,15.07,50.02,33.61,29.7,6.27,3.76,1.21,7.41,9.33,0,Combined_Weather_Electrical,1,0.025,1.1336,37.49
203.68,15.86,49.965,30.61,42.1,5.31,4.04,0.54,6.69,6.63,0,Combined_Weather_Electrical,1,0.02561,1.1342,38.41
259.02,15.94,50.021,32.14,62.8,4.09,3.75,0.43,5.57,6.85,1,Combined_Weather_Electrical,1,0.02553,1.1347,38.3
202.93,15.64,50.033,34.21,41.9,5.16,1.89,0.55,5.52,6.87,0,Combined_Weather_Electrical,1,0.02481,1.1352,37.21
203.98,15.05,50.008,28.6,7.5,5.33,2.67,0.64,6,6.44,0,Combined_Weather_Electrical,1,0.02334,1.1356,35.02
202.36,15.39,50,34.92,0,7.83,3.28,0.58,8.51,9.47,0,Combined_Weather_Electrical,1,0.02655,1.1362,39.83
203.77,15.37,49.973,33.29,4.2,5.26,4.51,0.47,6.95,7.56,0,Combined_Weather_Electrical,1,0.0254,1.1367,38.09
227.48,15.26,49.994,26.62,0,1.77,1.13,0.15,2.1,1.7,0,None,0,0.00407,1.1368,6.1
231.12,15.33,49.985,25.49,26.7,2.97,1.83,0.4,3.51,3.75,0,None,0,0.00501,1.1369,7.51
231.15,15.16,50.017,26.23,0,2.35,1.37,0.87,2.85,2.34,0,None,0,0.00446,1.1369,6.69
231.18,15.51,49.975,26.16,0,2.59,1.63,0.38,3.09,3.17,0,None,0,0.00513,1.137,7.69
230.04,15.39,50.017,24.36,11.9,1.46,1.35,0.17,2,1.64,0,None,0,0.00287,1.1371,4.31
228.68,15.06,49.975,27.45,21.3,1.68,1.35,0.34,2.18,2.24,0,None,0,0.0043,1.1372,6.45
228.8,0,49.992,26.84,59.7,1.38,1.5,0.58,2.12,2.02,1,None,0,0.00329,1.1373,4.94
232.3,15.1,50.018,25.46,0,2.48,0.97,0.41,2.7,3.2,0,None,0,0.00512,1.1374,7.68
232.15,15.6,49.979,24.86,59.2,2.74,0.98,0.53,2.95,3.07,0,None,0,0.00541,1.1375,8.12
230.18,15.24,50.02,25.99,0,1.64,1.34,0.4,2.16,2.28,0,None,0,0.00325,1.1375,4.88
229.23,15.21,50.017,25.74,53.1,1.78,1.98,0.85,2.79,3.5,0,None,0,0.00413,1.1376,6.19
212.08,15.41,49.992,32.86,21.5,4.24,3.27,0.72,5.4,5.63,0,Combined_Weather_Electrical,1,0.01749,1.138,26.24
209.26,15.09,50.035,31.03,0,4,3.18,1.15,5.23,4.6,0,Combined_Weather_Electrical,1,0.02051,1.1384,30.76
210.52,15.51,50.002,32.68,8.1,4.69,2.98,0.5,5.58,4.78,0,Combined_Weather_Electrical,1,0.0184,1.1387,27.59
212.06,15.33,50.033,32.44,0,7.43,4.31,0.53,8.6,8.2,0,Combined_Weather_Electrical,1,0.02196,1.1392,32.94
209.06,15.2,50.054,31.04,16.4,3.92,2.78,0.9,4.89,4.56,0,Combined_Weather_Electrical,1,0.02123,1.1396,31.85
211.34,15.2,49.993,28.46,0,4.97,3.51,0.7,6.12,7.4,0,Combined_Weather_Electrical,1,0.01865,1.14,27.98
210.92,15.62,50.019,34.08,0,5.7,3.5,0.36,6.7,7.9,0,Combined_Weather_Electrical,1,0.02011,1.1404,30.16
210.15,15.28,49.981,31.79,35.9,6.27,1.9,0.74,6.59,5.46,0,Combined_Weather_Electrical,1,0.02049,1.1408,30.73
208.85,15.42,49.969,32.09,0,5.63,4.02,0.7,6.95,6.26,0,Combined_Weather_Electrical,1,0.0223,1.1412,33.45
209.21,15.23,49.994,28.65,21.7,4.25,3.9,0.15,5.77,5.92,0,Combined_Weather_Electrical,1,0.01962,1.1416,29.44
210.6,15.3,49.959,29.71,0,4.83,3.31,0.44,5.87,4.95,0,Combined_Weather_Electrical,1,0.02056,1.142,30.84
208.26,15.15,49.972,26.62,43.8,7.46,3.89,0.65,8.44,7.45,0,Combined_Weather_Electrical,1,0.02402,1.1425,36.04
210.39,15.22,50.018,30.87,0,4.17,3.87,0.96,5.77,7.24,0,Combined_Weather_Electrical,1,0.01945,1.1429,29.18
230.81,15.47,49.985,24.77,0,1.87,0.98,0.77,2.25,2.41,0,None,0,0.00355,1.143,5.33
231.48,15.2,50.021,26.71,61,2.03,1.61,0.46,2.63,3.15,0,None,0,0.00466,1.1431,6.99
227.9,14.73,50.009,24.52,0,0.91,1.52,0.42,1.82,1.76,0,None,0,0.00364,1.1431,5.46
231.97,14.96,50.056,23.75,64,1.16,0.49,0.8,1.49,1.47,0,None,0,0.00556,1.1433,8.34
232.54,14.93,50.016,24.69,35.7,2.77,1.11,0.01,2.98,3.67,0,None,0,0.00543,1.1434,8.15
230.62,15.25,50.033,23.45,0,1.36,0.77,0.4,1.61,1.82,0,None,0,0.00369,1.1434,5.53
228.44,14.76,50.012,25.6,0,2.75,0.69,0.95,3,3.41,0,None,0,0.00461,1.1435,6.92
229.51,14.98,50.009,23.31,0,1.19,1.41,0.67,1.97,2.2,0,None,0,0.00276,1.1436,4.14
229.93,15.33,50.035,24.96,0,2.4,1.03,0.41,2.64,2.83,0,None,0,0.00443,1.1437,6.65
230.41,15.37,50.02,23.24,46.7,1.81,1.14,0.3,2.16,2.8,0,None,0,0.00343,1.1437,5.15
230.03,15.27,50.006,24.61,63.5,1.9,0.93,0.81,2.26,2.82,0,None,0,0.0026,1.1438,3.9
230.42,15.26,50.006,26.14,0,3.11,1.35,0.62,3.45,3.99,0,None,0,0.00403,1.1439,6.05
229.86,15.31,50.016,25.08,32,1.25,1.47,0.55,2,2.28,0,None,0,0.0029,1.1439,4.35
230.4,15.16,49.98,24.07,30.6,2.36,2.07,0.69,3.21,2.7,0,None,0,0.00448,1.144,6.72
229.31,15.24,49.979,24.7,42.9,2.33,1.13,0.64,2.67,2.78,0,None,0,0.00419,1.1441,6.28
229.49,15.89,50.043,24.71,19.9,4.01,0.62,0.62,4.11,4.31,0,None,0,0.00658,1.1442,9.87
229.14,15.39,50.056,25.04,0,1.35,1,0.27,1.7,1.41,0,None,0,0.00506,1.1443,7.6
232.88,15.82,49.972,23.53,0,1.62,1.54,0.34,2.26,2.67,0,None,0,0.00553,1.1445,8.3
232.2,15,49.98,25.06,0,2.49,0.89,0.79,2.76,2.21,0,None,0,0.00519,1.1446,7.79
230.83,14.99,50.034,22.39,0,1.88,0.61,0.74,2.11,2.14,0,None,0,0.00437,1.1446,6.55
231.99,14.86,50.016,24.02,39.2,1.72,0.9,0.7,2.06,2.58,0,None,0,0.00416,1.1447,6.24
231.2,14.91,50.02,24.1,12.2,2.57,0.99,0.45,2.79,2.71,0,None,0,0.00459,1.1448,6.88
230.27,15.9,50.027,24.96,45.9,1.84,0.77,0.79,2.14,2.34,0,None,0,0.00367,1.1449,5.5
227.74,15.02,49.993,24.44,13.7,1.46,1.29,0.51,2.01,1.92,0,None,0,0.00385,1.145,5.77
229.61,15.64,50.01,23.26,0,2.44,1.17,0.93,2.86,2.54,0,None,0,0.00361,1.145,5.41
229.5,14.71,50.008,23.56,0,2.23,1.52,0.41,2.72,3.17,0,None,0,0.00343,1.1451,5.15
228.3,14.83,49.974,24.47,6,1.81,1.02,0.47,2.13,1.92,0,None,0,0.00453,1.1452,6.79
227.77,15.01,50.009,24.22,0,1.78,1.42,0.56,2.35,1.97,0,None,0,0.00428,1.1453,6.42
230.74,15.07,50.037,23.78,0,1.45,1,0.81,1.94,1.98,0,None,0,0.00428,1.1454,6.42
230.49,15.37,49.99,23.83,0,2.44,0.75,0.59,2.62,3.02,0,None,0,0.00343,1.1454,5.15
228.25,15.27,50.005,24.73,0,1.78,0.98,0.61,2.13,2.32,0,None,0,0.0035,1.1455,5.25
228.88,14.96,50.006,23.73,0,1.54,0.55,0.5,1.71,1.58,0,None,0,0.00275,1.1456,4.12
231.74,15.17,49.991,24.04,26.6,1.23,1.92,0.67,2.37,2.87,0,None,0,0.00393,1.1456,5.9
228.68,15.12,50.02,25.81,7.5,2.24,1.26,0.58,2.63,2.23,0,None,0,0.0045,1.1457,6.76
230.26,15.03,49.98,22.9,64.3,1.69,0.88,0.4,1.95,2.22,0,None,0,0.00314,1.1458,4.71
229.72,14.76,50.04,22.52,0,0.79,1.05,0.63,1.46,1.61,0,None,0,0.00364,1.1459,5.46
230.76,15.58,50.019,24.6,35.2,1.28,0.22,0.64,1.45,1.81,0,None,0,0.00288,1.1459,4.32
228.72,14.52,49.972,23.39,0,1.86,1.77,1.19,2.83,3.01,0,None,0,0.00507,1.146,7.61
230.14,15.68,50.051,23.65,27.8,1.88,1.73,0.45,2.59,3.14,0,None,0,0.00523,1.1461,7.84
230.25,14.96,50.005,23.24,0,1.85,1.24,0.39,2.27,2.06,0,None,0,0.00268,1.1462,4.02
230.35,15.02,49.978,23.63,42.9,1.77,1.33,0.67,2.31,2.48,0,None,0,0.00362,1.1463,5.43
230.12,15.42,50.033,25.08,11.8,1.11,0.69,0.35,1.36,1.45,0,None,0,0.00309,1.1463,4.64
230.52,15.57,50.015,24.41,0,1.48,0.72,0.33,1.68,1.59,0,None,0,0.00275,1.1464,4.13
233.29,15.46,49.947,24.42,0,2.71,0.52,0.24,2.77,2.22,0,None,0,0.00757,1.1465,11.36
233.84,15.18,49.984,22.56,0,2.62,1.14,0.41,2.89,3.38,0,None,0,0.00618,1.1467,9.27
229.04,15.44,50.008,22.74,19.6,2.35,1.62,0.41,2.88,2.88,0,None,0,0.00393,1.1467,5.89
226.52,14.45,49.935,21.35,0,2.29,1.05,0.28,2.54,2.41,0,None,0,0.00804,1.1469,12.07
230.89,14.89,50.003,22.94,0,2.54,1.34,0.54,2.92,2.62,0,None,0,0.00363,1.147,5.45
230.28,14.91,50.005,24.32,15.8,1.33,1.59,0.01,2.07,2.54,0,None,0,0.00249,1.147,3.74
231.59,15.46,49.964,23.94,0,2.02,0.55,0.72,2.21,2.14,0,None,0,0.00503,1.1471,7.54
230.43,15.17,50.008,23.31,53.9,1.33,1.94,0.46,2.39,2.16,0,None,0,0.00308,1.1472,4.62
230.09,15.45,50,23.44,31,1.34,1.66,0.5,2.19,2.33,0,None,0,0.00226,1.1472,3.39
231.69,15.2,49.964,22.87,0,2.22,1.41,0.75,2.73,3.25,0,None,0,0.00562,1.1473,8.44
231.9,14.85,50.028,23.55,8.7,2.57,1.57,0.69,3.09,3.4,0,None,0,0.00571,1.1474,8.56
227.92,14.97,50.025,23.96,11.8,1.88,1.59,0.44,2.5,3.2,0,None,0,0.00512,1.1475,7.67
228.78,15.45,49.991,22.02,16.1,2.99,1.32,0.71,3.34,4.27,0,None,0,0.00458,1.1476,6.87
229.84,14.84,49.994,23.52,0,2.13,1.77,0.99,2.94,3.68,0,None,0,0.00334,1.1477,5.01
230.15,15.14,50.022,23.99,0,1.53,1.02,0.35,1.87,2.03,0,None,0,0.00306,1.1478,4.59
229.66,14.81,49.994,22.88,0,1.35,1.38,0.79,2.09,2.47,0,None,0,0.00261,1.1478,3.91
230.65,15.2,49.942,23.74,51.1,2.61,1.73,0.32,3.15,2.97,0,None,0,0.00647,1.148,9.7
231.49,15.16,50.015,25.39,0,2.08,0.12,0.89,2.26,2.46,0,None,0,0.00397,1.148,5.95
232.58,14.82,49.976,23.02,0,2.41,1.38,0.42,2.8,2.34,0,None,0,0.00571,1.1481,8.56
230.87,14.92,49.988,23.39,35.9,0.41,1.49,0.41,1.6,1.49,0,None,0,0.00275,1.1482,4.12
228.72,15.18,50.044,22.45,16.9,2.15,0.52,0.89,2.38,2.29,0,None,0,0.0054,1.1483,8.1
229.78,14.8,49.996,23.15,0,1.69,1.31,0.78,2.28,2.24,0,None,0,0.00263,1.1484,3.94
229.89,18.23,50,23.34,0,7.22,6.59,2.66,10.13,8.92,0,Harmonic_Distortion,1,0.0102,1.1486,15.31
230.77,18.16,50.015,23.09,0,10.55,3.87,2.38,11.49,9.67,0,Harmonic_Distortion,1,0.01276,1.1488,19.14
230.58,18.42,50.015,22.09,0,8.3,6.95,3.23,11.3,12.31,0,Harmonic_Distortion,1,0.01244,1.1491,18.65
233.08,18.85,49.972,23.03,0,11.11,5.93,1.29,12.66,13.24,0,Harmonic_Distortion,1,0.01604,1.1494,24.06
229.31,15.55,49.998,24,0,2.15,1.64,0.65,2.78,3.04,0,None,0,0.00332,1.1495,4.98
230.58,14.84,50.001,23.16,0,1.57,1.03,0.51,1.95,1.69,0,None,0,0.00238,1.1495,3.57
233.53,21.92,50.008,23.53,0,9.67,3.7,1.93,10.54,13.42,0,Harmonic_Distortion,1,0.01325,1.1498,19.87
229.12,20.78,50.009,22.54,46.1,11.08,7.22,2.05,13.39,13.48,0,Harmonic_Distortion,1,0.01439,1.1501,21.59
230.22,21.45,50.078,23.3,0,9.6,3.54,2.45,10.52,10.78,0,Harmonic_Distortion,1,0.01454,1.1503,21.81
228.58,20.67,49.965,22.88,0,9.09,3.25,1.67,9.8,10.52,0,Harmonic_Distortion,1,0.01249,1.1506,18.73
230.12,20.63,50.029,21.87,16,9.7,4.72,3.36,11.3,12.94,0,Harmonic_Distortion,1,0.01285,1.1509,19.27
228.83,20.66,50.036,22.85,0,6.13,3.45,3.07,7.67,7.62,0,Harmonic_Distortion,1,0.01021,1.1511,15.32
231.57,20.97,50.015,21.77,18.3,8.3,7.89,2.22,11.66,10.16,0,Harmonic_Distortion,1,0.01342,1.1513,20.14
230.22,21.15,49.98,22.02,0,7.92,4.52,3.62,9.8,11.68,0,Harmonic_Distortion,1,0.01092,1.1515,16.39
228.6,21.23,50.05,22.64,0,8.35,4.22,3.28,9.91,9.22,0,Harmonic_Distortion,1,0.01332,1.1518,19.99
231.26,20.69,49.934,22.69,22.9,9.12,4.46,2.07,10.36,10.58,0,Harmonic_Distortion,1,0.01447,1.1521,21.7
230.27,14.92,49.98,21.47,59.7,2.55,1.37,1.07,3.09,3.45,0,None,0,0.00429,1.1522,6.43
231.43,14.9,50.035,23.23,29,2.74,0.47,0.49,2.82,3.62,0,None,0,0.00551,1.1523,8.27
228.28,15.15,49.989,22.81,36.9,2.13,2.12,0.65,3.07,2.51,0,None,0,0.00475,1.1524,7.13
230.55,14.92,50.048,21.76,0,1.66,0.61,0.28,1.79,1.9,0,None,0,0.00455,1.1525,6.82
231.16,14.67,49.955,21.06,0,2.95,1.89,0.77,3.59,4.55,0,None,0,0.00661,1.1526,9.92
159.26,15.33,49.967,22.14,25.8,1.65,1.45,0.65,2.29,2.12,0,Voltage_Sag,1,0.05009,1.1536,75.14
158.39,16,49.984,21.86,35.6,1.32,1.27,0.56,1.91,1.64,0,Voltage_Sag,1,0.04942,1.1546,74.13
159.65,15.11,50.013,22.27,26.7,2.42,1.08,0.45,2.68,2.95,0,Voltage_Sag,1,0.04919,1.1556,73.78
160.98,14.86,49.993,21.86,0,2.27,2.24,0.51,3.23,2.83,0,Voltage_Sag,1,0.04858,1.1566,72.88
160.87,15.09,49.985,20.51,0,1.67,1.44,0.66,2.31,2.86,0,Voltage_Sag,1,0.04813,1.1575,72.19
160.87,15.09,50.043,21.77,0,2.06,1.21,0.36,2.41,2.8,1,Voltage_Sag,1,0.04963,1.1585,74.45
158.36,15.19,50.045,21.8,0,2.27,0.99,0.52,2.53,2.17,0,Voltage_Sag,1,0.05152,1.1595,77.28
229.35,14.81,49.988,22.52,0,2.12,0.94,0.6,2.4,2.61,0,None,0,0.00344,1.1596,5.16
229.3,15.78,49.949,21.42,64.2,2.28,1.22,0.22,2.59,2.11,0,None,0,0.00561,1.1597,8.42
230.67,15.17,49.935,23.29,0,1.7,0.83,0.34,1.92,2.34,0,None,0,0.00559,1.1598,8.39
229.84,14.78,50.007,20.38,12.1,2.32,1.47,0.43,2.78,2.51,0,None,0,0.00324,1.1599,4.86
228.87,15.09,50.02,22.93,55,2.01,0.94,0.99,2.43,2.84,0,None,0,0.00415,1.16,6.23
231.66,14.83,50.002,21.67,0,1.72,1.6,0.39,2.38,2.03,0,None,0,0.00356,1.1601,5.33
230.21,15.76,49.998,22.5,81.4,1.85,1.59,0.59,2.51,2.6,0,None,0,0.00276,1.1601,4.13
230.65,14.93,49.976,21.84,79.7,1.94,1.18,0.34,2.3,2.9,0,None,0,0.00393,1.1602,5.89
227.41,14.83,50.02,22.66,0,1.13,1.43,0.41,1.87,1.57,0,None,0,0.00454,1.1603,6.81
226.36,14.8,50.05,21.4,0,1.62,1.45,0.24,2.19,2.07,0,None,0,0.00708,1.1604,10.61
227.84,15.05,49.933,20.8,27.9,2.04,0.62,0.77,2.26,2.7,0,None,0,0.007,1.1606,10.49
229.28,14.96,49.998,22.78,0,1.19,1.89,0.27,2.25,2.32,0,None,0,0.00284,1.1606,4.26
230.86,14.53,49.971,21.52,0,1.63,1.1,0.83,2.13,2.4,0,None,0,0.00415,1.1607,6.22
226.49,15.07,49.955,21.76,51.2,3.43,1.48,0.72,3.8,4.59,0,None,0,0.00833,1.1609,12.5
232.39,15.19,49.966,22.53,48.7,1.32,1.49,0.58,2.07,2.47,0,None,0,0.00533,1.161,7.99
230.26,14.77,50.011,20.69,6.2,1.77,0.2,0.84,1.97,1.96,0,None,0,0.0027,1.161,4.06
232.04,15.2,50.012,21.95,0,1.5,0.94,1.38,2.24,2.27,0,None,0,0.00418,1.1611,6.27
228.67,15.22,50.044,20.97,0,1.93,1.54,0.72,2.57,2.79,0,None,0,0.00563,1.1612,8.44
155.5,14.94,50,21.31,0,1.51,1.22,0.32,1.97,1.7,0,Voltage_Sag,1,0.05057,1.1622,75.86
155.08,15.04,49.947,21.44,0,1.85,1.48,0.97,2.56,3.16,0,Voltage_Sag,1,0.05406,1.1633,81.09
155.82,14.26,49.993,20.15,0,1.57,1.24,0.65,2.1,1.78,0,Voltage_Sag,1,0.05084,1.1643,76.26
154.76,14.97,49.958,20.69,15,2.63,1.69,1.13,3.33,2.97,0,Voltage_Sag,1,0.05448,1.1654,81.72
155.47,15.44,49.964,22.36,10.7,2.05,1.25,0.47,2.44,3.11,0,Voltage_Sag,1,0.05286,1.1665,79.29
156.11,15.09,50.017,21.96,20.2,1.4,1.77,0.92,2.44,2.29,0,Voltage_Sag,1,0.0515,1.1675,77.25
154.33,14.74,50.006,21.16,0,2.5,0.81,0.6,2.7,2.49,0,Voltage_Sag,1,0.05234,1.1686,78.51
155.24,15.65,50.018,21.38,0,1.43,1.15,1.26,2.22,2.25,0,Voltage_Sag,1,0.05186,1.1696,77.8
153.08,15.61,49.989,20.91,11.1,1.06,0.96,0.53,1.53,1.78,0,Voltage_Sag,1,0.05223,1.1706,78.34
155.7,15.22,50.024,22.2,6.6,2,1.36,1.35,2.77,2.72,0,Voltage_Sag,1,0.05241,1.1717,78.61
156.97,15.53,49.988,20.92,22.4,3.14,1.09,0.71,3.4,4.21,0,Voltage_Sag,1,0.05165,1.1727,77.48
153.73,14.36,50.034,21.24,6.2,0.9,1.11,0.81,1.64,1.44,0,Voltage_Sag,1,0.05306,1.1738,79.59
154.9,15.06,50.01,21.93,27,1.2,0.92,1.03,1.83,1.57,0,Voltage_Sag,1,0.05132,1.1748,76.98
351.86,14.86,49.994,20.36,21.6,2.45,1.02,0.4,2.68,2.25,1,None,0,0.08247,1.1765,123.7
230.05,15.11,50.006,22.2,42.5,1.61,1.2,0.84,2.18,2.07,0,None,0,0.00253,1.1765,3.79
230.25,14.74,49.999,19.7,0,2.37,0.39,0.53,2.46,2.21,0,None,0,0.00264,1.1766,3.97
229.41,14.24,50.048,22.19,0,1.5,0.28,0.64,1.65,1.7,0,None,0,0.00443,1.1767,6.64
229.36,15.19,50.007,20.56,36.4,2.09,1.22,0.62,2.5,3.24,0,None,0,0.00328,1.1767,4.92
229.87,15.35,50,20.63,64.5,3.05,0.09,0.74,3.14,3.87,0,None,0,0.00322,1.1768,4.84
230.06,15.46,49.993,19.28,29.2,1.28,1.12,0.73,1.86,2.32,0,None,0,0.00225,1.1768,3.38
228.23,14.68,50.025,20.4,0,2.61,1.05,0.46,2.85,3.47,0,None,0,0.00527,1.1769,7.91
157.3,14.85,50.021,19.9,18.3,2.41,1.42,0.63,2.86,2.68,0,Voltage_Sag,1,0.05134,1.178,77.01
158.97,14.11,49.992,20.21,0,1.11,0.93,0.02,1.45,1.32,0,Voltage_Sag,1,0.04818,1.1789,72.27
156.93,14.84,49.965,20.55,0,2.34,1.83,0.85,3.08,3.6,0,Voltage_Sag,1,0.05247,1.18,78.71
228.14,15.35,49.973,21.4,27.3,2.04,1.54,1.02,2.76,3.03,0,None,0,0.00532,1.1801,7.98
229.77,14.75,49.994,20.77,0,2.05,0.6,0.65,2.23,2.02,0,None,0,0.00266,1.1801,3.99
228.93,15.68,50.04,20.81,24.2,2.2,1.09,0.2,2.46,3.16,0,None,0,0.00519,1.1802,7.78
227.99,0,49.992,19.66,0,1.79,1.81,0.79,2.66,2.7,1,None,0,0.00435,1.1803,6.52
492.8,15.03,49.982,19.8,22.8,2.04,0.92,0.41,2.28,2.75,1,None,0,0.17456,1.1838,261.84
228.93,14.59,49.947,21.91,0,2.14,1.18,0.65,2.53,2.12,0,None,0,0.00587,1.1839,8.8
229.06,15.07,50.045,19.85,22.8,2.45,1.76,0.77,3.11,2.54,0,None,0,0.00599,1.1841,8.99
230.23,14.55,50.017,21.73,39.8,1.08,0.98,0.74,1.64,1.68,0,None,0,0.00264,1.1841,3.96
227.7,15.31,50.024,20.18,48.8,2.77,1.65,0.87,3.34,2.87,0,None,0,0.00604,1.1842,9.06
227.39,15.46,50.029,20.35,80.5,1.31,0.84,0.64,1.68,2.16,0,None,0,0.00482,1.1843,7.23
231.01,15.41,49.995,21.17,9.8,2.46,0.04,0.64,2.54,3.06,0,None,0,0.00344,1.1844,5.17
175.64,14.7,50.003,21.3,4.6,2.05,1.69,0.78,2.77,2.84,0,Voltage_Sag,1,0.03835,1.1852,57.53
